,Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
336,010780,아이에스동서,KOSPI,,20600,2,-150,-0.72,20600,20900,19500,65828,1349116590,621851705600,30186976,STK,"시멘트, 석회, 플라스터 및 그 제품 제조업","타일,위생도기,콘크리트파일,P.C관,침목 제조,도매",1986-01-27,12월,"이준길, 남병옥",http://www.isdongseo.co.kr,서울특별시
337,005420,코스모화학,KOSPI,,16120,2,-120,-0.74,16000,16400,15410,189819,3031073210,619140635360,38408228,STK,기타 화학제품 제조업,"이산화티타늄 및 부산물, 황산코발트 및 부산물",1987-07-23,12월,안성덕,http://www.cosmochem.co.kr,서울특별시
338,006380,카프로,KOSPI,,3660,0,0,0.0,0,0,0,0,0,618539985360,168999996,STK,기초 화학물질 제조업,"카프로락탐,유안비료 제조",1974-05-28,12월,유익상,http://www.hcccapro.co.kr,서울특별시
339,451800,한화리츠,KOSPI,,3435,1,30,0.88,3435,3435,3380,213801,726761930,616926000000,179600000,STK,부동산 임대 및 공급업,부동산투자,2023-03-27,04월,한화자산운용,,서울특별시
340,181710,NHN,KOSPI,,18210,2,-250,-1.35,18460,18470,17840,133511,2423162380,614881099830,33766123,STK,소프트웨어 개발 및 공급업,한게임,2013-08-29,12월,정우진,http://www.nhn.com,경기도
341,000400,롯데손해보험,KOSPI,,1979,2,-21,-1.05,2000,2015,1950,400342,791820628,614155577280,310336320,STK,보험업,손해보험업,1971-04-16,12월,이은호,http://www.lotteins.co.kr,서울특별시
342,002350,넥센타이어,KOSPI,,6260,2,-100,-1.57,6240,6310,6240,50062,314403200,611400910020,97667877,STK,고무제품 제조업,"타이어,후랩,고무제타이어(승용자동차용,래디알구조) 제조",1976-05-19,12월,대표이사 회 장 강병중 대표이사 부회장 강호찬 대표이사 사 장 이현종,http://www.nexentire.com,경상남도
343,071970,HD현대마린엔진,KOSPI,,17920,2,-450,-2.45,18250,18290,17230,576674,10187383520,607873190400,33921495,STK,일반 목적용 기계 제조업,"조선기자재, 기계부품",2009-05-15,12월,강영,http://www.hd-marineengine.com,경상남도
344,344820,KCC글라스,KOSPI,,38000,2,-800,-2.06,38800,38800,37950,10181,388743000,606879456000,15970512,STK,유리 및 유리제품 제조업,판유리 등,2020-01-21,12월,"정몽익, 변종오(각자대표이사)",http://www.kccglass.co.kr,서울특별시
345,381970,케이카,KOSPI,,12570,2,-380,-2.93,12850,12970,12500,74928,948195580,605648657610,48182073,STK,자동차 판매업,오프라인 및 온라인 중고차 매매업,2021-10-13,12월,정인국,http://www.kcar.com,서울특별시
346,064960,SNT모티브,KOSPI,,40950,2,-1150,-2.73,42550,42550,40950,19286,800429200,598817419200,14623136,STK,자동차 신품 부품 제조업,"자동차부품(서스펜션모듈,전장품,속옵서버,에어백,트로틀바디,너클),방산품(총포) 제조,도매",2002-03-11,12월,권형순,http://www.sntdaewoo.com,부산광역시
347,016380,KG스틸,KOSPI,,5980,2,-20,-0.33,5960,6080,5740,336939,1980487650,598053204060,100008897,STK,1차 철강 제조업,"철강재(냉연강판,아연도강판,칼라강판,석도강판,선재류,강관,형강,봉강),비철금속 제조,도매",1986-02-03,12월,박성희,http://kg-steel.co.kr,서울특별시
348,014620,성광벤드,KOSDAQ,우량기업부,20900,2,-250,-1.18,20900,21450,19590,1109076,22790833730,597740000000,28600000,KSQ,1차 철강 제조업,관이음쇠,2001-01-11,12월,안 재 일,http://www.skbend.com,부산광역시
349,213420,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,24050,1,400,1.69,23650,24500,22950,95977,2262373150,597189854950,24831179,KSQ,전자부품 제조업,"HTL(정공수송층), HIL(정공주입층), RED HOST",2015-02-06,12월,"이수훈,이범성(공동대표이사)",http://www.dsneolux.co.kr,충청남도
350,049770,동원F&B,KOSPI,,30800,2,-850,-2.69,31350,31900,30600,21968,680448400,594305096000,19295620,STK,기타 식품 제조업,"참치캔,음료,냉동식품 제조,판매",2000-11-23,12월,김성용,http://www.dongwonfnb.com,서울특별시
351,067310,하나마이크론,KOSDAQ,우량기업부,8930,2,-190,-2.08,9120,9190,8670,502745,4462360100,587101921280,65744896,KSQ,반도체 제조업,"반도체패키징,IOT",2005-10-11,12월,이동철,http://www.hanamicron.co.kr,충청남도
352,091810,티웨이항공,KOSPI,,2710,1,60,2.26,2780,3010,2670,10240964,29065244330,583677024960,215378976,STK,항공 여객 운송업,저가 항공운송,2018-08-01,12월,정홍근,http://www.twayair.com,대구광역시
353,003570,SNT다이내믹스,KOSPI,,17420,2,-960,-5.22,18150,18460,17020,274486,4792499680,579261981740,33252697,STK,자동차 신품 부품 제조업,"자동차부품(동력전달장치 등),공작기계(CNC선반 등),사출성형기 제조",1976-07-08,12월,박재석,http://www.hisntd.com,경상남도
354,336370,솔루스첨단소재,KOSPI,,8240,2,-60,-0.72,8260,8450,8100,135566,1118298420,578590914560,70217344,STK,전자부품 제조업,"동박, 유압기기 등",2019-10-18,12월,"진대제, 곽근만(각자 대표이사)",http://www.solusadvancedmaterials.com,전북특별자치도
355,348950,제이알글로벌리츠,KOSPI,,2925,1,15,0.52,2920,2925,2880,379815,1104561195,577324800000,197376000,STK,부동산 임대 및 공급업,벨기에 파이낸스 타워,2020-08-07,06월,오남수,http://jrglobalreit.com,서울특별시
356,071320,지역난방공사,KOSPI,,49800,2,-2500,-4.78,52100,52200,48550,37236,1860124100,576621451200,11578744,STK,"증기, 냉·온수 및 공기조절 공급업","집단에너지공급 및 전기,증기 생산,판매",2010-01-29,12월,정용기,http://www.kdhc.co.kr,경기도
357,009900,명신산업,KOSPI,,10930,2,-130,-1.18,11050,11060,10450,187997,2029147540,573498553690,52470133,STK,자동차 신품 부품 제조업,자동차차체부품,2020-12-07,12월,최우철,http://www.myoungshinindustry.com,경상북도
358,000070,삼양홀딩스,KOSPI,,66900,2,-400,-0.59,66900,67700,66300,12596,842547300,572949729900,8564271,STK,기타 금융업,"지주회사,경영자문컨설팅",1968-12-27,12월,"엄태웅, 이영준",http://www.samyang.com,서울특별시
359,403550,쏘카,KOSPI,,17390,2,-250,-1.42,17740,17740,17060,6583,114088020,570764180780,32821402,STK,운송장비 임대업,"카셰어링, 모빌리티 플랫폼 등",2022-08-22,12월,박재욱,http://www.socarcorp.kr,제주특별자치도
360,006110,삼아알미늄,KOSPI,,38700,2,-500,-1.28,38950,40400,35400,69404,2670145200,569351149200,14711916,STK,1차 비철금속 제조업,"알루미늄박지,은박지,은박가공품,알페이스트 제조,도매,수출",1980-12-05,12월,"한남희, 김진범",http://www.sama-al.com,경기도
361,105630,한세실업,KOSPI,,14200,1,140,1.0,13860,14260,13640,71011,992675820,568000000000,40000000,STK,봉제의복 제조업,의류 완제품,2009-03-20,12월,"김익환, 김경",http://www.hansae.com,서울특별시
362,048410,현대바이오,KOSDAQ,중견기업부,14260,1,1300,10.03,13080,14760,12650,529997,7241905400,567856130080,39821608,KSQ,기타 화학제품 제조업,화장품 및 화장품원료,2002-08-08,12월,오상기,http://www.hyundaibioscience.com,경상북도
363,222080,씨아이에스,KOSDAQ,우량기업부,7850,2,-230,-2.85,8120,8140,7610,576012,4510593920,563075216950,71729327,KSQ,특수 목적용 기계 제조업,2차전지 제조설비,2015-09-02,12월,김동진,http://www.cisro.co.kr,대구광역시
364,241590,화승엔터프라이즈,KOSPI,,9290,1,180,1.98,9120,9480,8720,380184,3488005610,562874374040,60589276,STK,신발 및 신발 부분품 제조업,,2016-10-04,12월,이계영,http://www.hsenterprise.co.kr,부산광역시
365,00680K,미래에셋증권2우B,KOSPI,,3980,2,-15,-0.38,3995,4005,3920,240172,952606315,557200000000,140000000,STK,,,,,,,
366,272450,진에어,KOSPI,,10640,1,80,0.76,10570,10950,10440,281490,2999059730,555408000000,52200000,STK,항공 여객 운송업,"여객, 화물 등 항공운송",2017-12-08,12월,박병률,http://www.jinair.com,서울특별시
367,456040,OCI,KOSPI,,62000,1,1700,2.82,60400,62800,60400,14793,916865300,555054690000,8952495,STK,기초 화학물질 제조업,"폴리실리콘,타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",2023-05-30,12월,"김택중, 김유신",,서울특별시
368,383310,에코프로에이치엔,KOSDAQ GLOBAL,중견기업부,36200,1,1900,5.54,34500,36450,33700,112809,3947900350,554038538400,15304932,KSQ,기타 화학제품 제조업,환경오염 방지 관련 소재 및 설비,2021-05-28,12월,김종섭,http://www.ecoprohn.co.kr,충청북도
369,281820,케이씨텍,KOSPI,,26500,2,-1000,-3.64,27500,27500,25500,59042,1558342900,552831234000,20861556,STK,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",2017-12-05,12월,"양호근, 최동규 (각자 대표이사)",http://www.kctech.co.kr,경기도
370,019170,신풍제약,KOSPI,,10410,2,-390,-3.61,10700,10880,10210,165263,1727877700,551573745900,52984990,STK,의약품 제조업,"의약품(항생제,혈전용해제,향정신성약품,구충제) 제조,판매",1990-01-20,12월,유 제 만,http://www.shinpoong.co.kr,경기도
371,101490,에스앤에스텍,KOSDAQ,우량기업부,25650,1,50,0.2,25500,25850,24550,276059,6964890300,550229615550,21451447,KSQ,전자부품 제조업,블랭크마스크,2009-04-14,12월,정수홍,http://www.snstech.co.kr,대구광역시
372,098460,고영,KOSDAQ,우량기업부,8000,2,-20,-0.25,8090,8100,7730,503582,3973098450,549238040000,68654755,KSQ,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,2008-06-03,12월,고광일,http://www.kohyoung.com,서울특별시
373,009520,포스코엠텍,KOSDAQ GLOBAL,우량기업부,13100,1,150,1.16,12820,13210,12500,224640,2900813160,545519409300,41642703,KSQ,1차 철강 제조업,철강포장용역 및 Al탈산제 생산,1997-11-10,12월,송치영,http://www.poscomtech.com,경상북도
374,170900,동아에스티,KOSPI,,59000,2,-1500,-2.48,60800,60800,58300,21678,1283563900,541177618000,9172502,STK,의약품 제조업,"스티렌, 자이데나",2013-04-08,12월,정재훈,http://www.donga.co.kr,서울특별시
375,053030,바이넥스,KOSDAQ,우량기업부,16550,2,-870,-4.99,17390,17390,15870,1041999,17168871810,540923311400,32684188,KSQ,의약품 제조업,"정장제, 소화제",2001-08-07,12월,이혁종,http://www.bi-nex.co.kr,부산광역시
376,003470,유안타증권,KOSPI,,2695,2,-55,-2.0,2740,2755,2620,344566,921605840,537912772320,199596576,STK,금융 지원 서비스업,"유가증권 매매,중개,대리,인수",1988-01-21,12월,뤄즈펑,http://www.yuantakorea.com,서울특별시
377,348210,넥스틴,KOSDAQ GLOBAL,우량기업부,51500,2,-4100,-7.37,56100,56200,50500,108423,5653160500,537518375000,10437250,KSQ,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),2020-10-08,12월,박태훈,http://nextinsol.com,경기도
378,005880,대한해운,KOSPI,,1669,2,-63,-3.64,1719,1745,1658,2741463,4602594318,536099406550,321209950,STK,해상 운송업,"외항화물운송,국제해운대리점",1992-04-23,12월,한수한,http://www.korealines.co.kr,서울특별시
379,383800,LX홀딩스,KOSPI,,7000,1,30,0.43,6920,7000,6850,161630,1119590210,533964830000,76280690,STK,기타 금융업,지주회사,2021-05-27,12월,"구본준, 노진서",http://www.lxholdings.co.kr,서울특별시
380,069080,웹젠,KOSDAQ GLOBAL,우량기업부,15240,2,-340,-2.18,15970,15970,15050,99065,1516216400,532651472160,34950884,KSQ,소프트웨어 개발 및 공급업,3D 온라인게임 '뮤(MU)',2003-05-23,12월,김태영,http://company.webzen.com,경기도
381,057050,현대홈쇼핑,KOSPI,,44350,2,-950,-2.1,45100,45400,43650,14102,623853700,532200000000,12000000,STK,무점포 소매업,TV홈쇼핑 도소매/홈쇼핑프로그램 제작,2010-09-13,12월,"정교선, 한광영(각자 대표이사)",http://www.hmall.com,서울특별시
382,093370,후성,KOSPI,,4960,2,-90,-1.78,5060,5150,4805,283358,1403604655,531986436800,107255330,STK,기초 화학물질 제조업,"불소화물 제조,도매",2006-12-22,12월,김용민,http://www.foosungchem.com,경기도
383,008730,율촌화학,KOSPI,,21350,2,-250,-1.16,21350,21850,20500,60092,1271774250,529480000000,24800000,STK,플라스틱제품 제조업,"연포장재,필름,골판지상자,합성수지,플라스틱일반성형제품 제조",1988-08-30,12월,"송녹정,신동윤",http://www.youlchon.com,서울특별시
384,192650,드림텍,KOSPI,,7660,1,30,0.39,7690,7750,7240,360955,2700651590,527697714060,68890041,STK,전자부품 제조업,"모바일 PBA, 지문인식 모듈, 전장 LED 모듈 등",2019-03-14,12월,"김형민, 박찬홍(각자대표)",http://www.idreamtech.co.kr,경기도
385,017960,한국카본,KOSPI,,10120,2,-150,-1.46,10200,10260,9910,424684,4268063610,525313534240,51908452,STK,"구조용 금속제품, 탱크 및 증기발생기 제조업","탄소섬유(카본프리프레그(낚시대,테니스라켓,골프 Shaft,스포츠레저용품)),합성수지,글라스페이퍼,LNG선박용 단열판넬 제조,도매",1995-07-08,12월,"조문수, 이명화 공동대표이사",http://www.hcarbon.com,경상남도
386,241710,코스메카코리아,KOSDAQ,우량기업부,48900,2,-850,-1.71,49900,50200,45800,200587,9563820600,522252000000,10680000,KSQ,기타 화학제품 제조업,"화장품 OEM, ODM",2016-10-28,12월,"조임래, 박은희(각자대표)",http://www.cosmecca.com,충청북도
387,090460,비에이치,KOSPI,,15150,2,-340,-2.19,15400,15570,14710,256912,3874383430,522135341850,34464379,STK,전자부품 제조업,FPCB (연성인쇄회로기판),2023-06-20,12월,최영식,http://www.bhe.co.kr,인천광역시
388,001060,JW중외제약,KOSPI,,22300,2,-950,-4.09,23400,23500,21950,131525,2950272800,519276239000,23285930,STK,의약품 제조업,"수액제,이상지질혈증치료제,혈우병치료제,소화기궤양치료제,항생제,도매",1976-06-14,12월,대표이사 신영섭,http://www.jw-pharma.co.kr,경기도
389,025320,시노펙스,KOSDAQ,우량기업부,6170,2,-140,-2.22,6290,6340,5910,1065270,6483076960,517156665120,83817936,KSQ,전자부품 제조업,"전자부품, 필터",1995-04-20,12월,손경익,http://www.synopex.com,경상북도
390,030520,한글과컴퓨터,KOSDAQ,우량기업부,21250,2,-1300,-5.76,22600,22750,20500,1828634,38932024500,513819560000,24179744,KSQ,소프트웨어 개발 및 공급업,오피스소프트웨어,1996-09-24,12월,"변성준, 김연수 (각자대표)",http://www.hancom.com,경기도
391,002030,아세아,KOSPI,,238500,2,-1000,-0.42,238500,241000,236000,2809,669301000,504582048000,2115648,STK,회사 본부 및 경영 컨설팅 서비스업,"회사본부,지주회사 및 경영컨설팅 서비스업",1974-06-03,12월,"이훈범, 오기호",http://asiaholdings.co.kr,서울특별시
392,145990,삼양사,KOSPI,,48800,2,-900,-1.81,49700,49750,47850,23931,1162407550,503296311200,10313449,STK,기타 식품 제조업,설탕,2011-12-05,12월,"최낙현, 강호성",http://www.samyangcorp.com,서울특별시
393,036540,SFA반도체,KOSDAQ,우량기업부,3040,2,-95,-3.03,3135,3145,2965,586636,1780085990,499959321120,164460303,KSQ,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",2001-05-02,12월,김영민,http://www.sfasemicon.com,충청남도
394,365340,성일하이텍,KOSDAQ,기술성장기업부,41000,1,1150,2.89,39800,41350,39650,39757,1600380400,498068000000,12148000,KSQ,기초 화학물질 제조업,"코발트, 니켈, 리튬 등",2022-07-28,12월,이강명,http://www.sungeelht.com/,전북특별자치도
395,314930,바이오다인,KOSDAQ,기술성장기업부,16710,2,-690,-3.97,17220,17270,16300,370157,6220403150,497358161130,29764103,KSQ,의료용 기기 제조업,액상세포검사 장비 및 소모품,2021-03-17,12월,임욱빈,http://www.biodyne.asia/,서울특별시
396,228760,지노믹트리,KOSDAQ,기술성장기업부,20350,1,2030,11.08,18180,21000,17750,1668450,32461491380,495773476550,24362333,KSQ,자연과학 및 공학 연구개발업,암 조기진단 제품,2019-03-27,12월,안성환,http://genomictree.com/ko/,대전광역시
397,340570,티앤엘,KOSDAQ,우량기업부,60600,1,200,0.33,59700,61200,57600,73339,4332420200,492556800000,8128000,KSQ,의료용품 및 기타 의약 관련제품 제조업,"창상치료재, 정형외과용 고정재",2020-11-20,12월,최윤소,http://www.tnl.co.kr/,경기도
398,000370,한화손해보험,KOSPI,,4215,1,55,1.32,4160,4255,4125,264303,1106658130,492054526725,116738915,STK,보험업,손해보험,1975-06-30,12월,나채범,http://www.hwgeneralins.com/,서울특별시
399,475560,더본코리아,KOSPI,,33850,2,-2650,-7.26,35000,35400,33650,395498,13592668500,489675115500,14466030,STK,상품 종합 도매업,프랜차이즈,2024-11-06,12월,"백종원, 강석원",http://www.theborn.co.kr/,서울특별시
400,064550,바이오니아,KOSDAQ,우량기업부,18890,1,440,2.38,18340,19700,18320,179192,3375393920,487556396990,25810291,KSQ,의료용품 및 기타 의약 관련제품 제조업,"합성유전자,시약및유전자분석장비",2005-12-29,12월,박한오,http://www.bioneer.co.kr,대전광역시
