Symbol,Category,CategoryName,Name,Price,RiseFall,Change,ChangeRate,NAV,EarningRate,Volume,Amount,MarCap,Brand,인버스,레버리지,헤지
261060,2,국내 업종/테마,TIGER 코스닥150IT,11145,5,-55,-0.49,11194.0,-7.3232,10,0,27,TIGER,False,False,False
291630,3,국내파생,KOSEF 코스닥150선물레버리지,3450,2,10,0.29,3457.0,-13.8924,3502,12,27,KOSEF,False,True,False
98560,2,국내 업종/테마,TIGER 방송통신,6915,2,25,0.36,6917.0,2.423,256,1,26,TIGER,False,False,False
243890,2,국내 업종/테마,TIGER 200에너지화학레버리지,3450,2,100,2.99,3472.0,-29.1755,1448,4,26,TIGER,False,True,False
433870,7,기타,PLUS TDF2050액티브,14325,3,0,0.0,14254.0,11.8266,10,0,26,PLUS,False,False,False
465620,4,해외주식,ACE 미국빅테크TOP7 Plus인버스(합성),10195,2,150,1.49,10093.0,-22.5819,6,0,25,ACE,True,False,False
433850,7,기타,PLUS TDF2030액티브,12550,5,-25,-0.2,12526.0,5.9839,85,1,25,PLUS,False,False,False
275750,3,국내파생,RISE 코스닥150선물인버스,4115,5,-15,-0.36,4125.0,4.0302,20030,82,25,RISE,True,False,False
476260,2,국내 업종/테마,HANARO 반도체핵심공정주도주,5390,5,-30,-0.55,5407.0,-22.0144,240,1,24,HANARO,False,False,False
415920,5,원자재,PLUS 글로벌희토류&전략자원생산기업,4340,2,5,0.12,4356.0,19.4214,27,0,24,PLUS,False,False,False
469580,6,채권,RISE KP달러채권액티브,57360,3,0,0.0,57248.0,7.1448,0,0,23,RISE,False,False,False
301410,3,국내파생,PLUS 코스닥150선물인버스,6230,3,0,0.0,6248.0,4.7939,4,0,22,PLUS,True,False,False
482030,2,국내 업종/테마,KoAct 테크핵심소재공급망액티브,6035,5,-15,-0.25,6029.0,-14.1235,8,0,21,KoAct,False,False,False
143460,2,국내 업종/테마,ACE 밸류대형,9185,3,0,0.0,9198.0,-4.2232,74,0,18,ACE,False,False,False
470310,2,국내 업종/테마,UNICORN 생성형AI강소기업액티브,7225,2,15,0.21,7238.0,-1.368,1,0,18,UNICORN,False,False,False
432850,4,해외주식,HANARO 글로벌백신치료제MSCI,11175,5,-115,-1.02,11216.0,-6.5398,200,2,17,HANARO,False,False,False
306530,3,국내파생,HANARO 코스닥150선물레버리지,6945,5,-20,-0.29,6960.0,-13.6392,758,5,17,HANARO,False,True,False
412560,2,국내 업종/테마,TIGER BBIG레버리지,2080,2,60,2.97,2066.0,-2.8847,137,0,17,TIGER,False,True,False
407310,1,국내 시장지수,HANARO 200 TOP10,7985,3,0,0.0,7966.0,-3.2708,0,0,16,HANARO,False,False,False
407300,2,국내 업종/테마,HANARO Fn골프테마,5250,3,0,0.0,5319.0,-7.2439,0,0,16,HANARO,False,False,False
227550,2,국내 업종/테마,TIGER 200 산업재,6510,3,0,0.0,6584.0,-2.7633,0,0,16,TIGER,False,False,False
429990,7,기타,SOL 한국형글로벌플랫폼&메타버스액티브,16925,3,0,0.0,16945.0,32.0717,0,0,10,SOL,False,False,False
427110,2,국내 업종/테마,RISE 창업투자회사,6480,5,-15,-0.23,6543.0,8.7029,3,0,9,RISE,False,False,False
